name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Paris,France",2024-02-19,11.8,9.2,10.8,11.8,7.8,10.6,8.4,85.6,0.017,100,4.17,rain,0,0,36.5,15.7,287,1032.2,95.6,17.5,17.8,1.5,1,10,2024-02-19T07:52:47,2024-02-19T18:17:04,0.33,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-02-20,9.8,7.3,8.4,8,5.5,6.8,6.5,87.7,0,0,0,,0,0,31.6,14.4,246.3,1031.4,94.9,12.8,28.5,2.7,1,10,2024-02-20T07:50:57,2024-02-20T18:18:42,0.36,Overcast,Cloudy skies throughout the day.,cloudy,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-02-21,10.9,6.6,8.6,10.9,4,6.7,6.7,88.4,8.219,100,33.33,rain,0,0,60.4,29.2,205.5,1017.1,97.3,13.8,18.3,1.6,1,10,2024-02-21T07:49:07,2024-02-21T18:20:20,0.39,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-02-22,13,6.2,10.8,13,2.8,9.8,8.8,87.8,12.949,100,75,rain,0,0,90,38.7,229.4,994.3,93.7,12.4,17.7,1.5,1,10,2024-02-22T07:47:15,2024-02-22T18:21:57,0.43,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-02-23,8.9,4.5,6.1,6.3,0.7,2.9,3.1,81.1,0.301,100,25,rain,0,0,48.5,22.4,214.7,994.9,82.3,22.6,28,2.4,2,10,2024-02-23T07:45:23,2024-02-23T18:23:34,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-02-24,9,3.5,5.6,6.1,-0.3,2.4,2.7,82.2,4.344,100,12.5,rain,0,0,52,21.9,214.4,999.9,94.2,22.2,18.9,1.6,1,10,2024-02-24T07:43:29,2024-02-24T18:25:11,0.5,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-02-25,8.7,5,6.8,6.3,1.4,3.9,5.4,90.9,2.965,100,29.17,rain,0,0,44.4,20.1,170.1,997.3,98.3,16.3,14.9,1.3,1,10,2024-02-25T07:41:35,2024-02-25T18:26:48,0.53,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-02-26,10,5.7,7.8,10,1.4,5.4,6.9,94.1,6.438,100,62.5,rain,0,0,63.4,30.3,41.3,996.8,99.3,13.5,10,0.9,0,10,2024-02-26T07:39:40,2024-02-26T18:28:25,0.57,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-02-27,9.3,5,6.6,6.8,0.8,3.2,3.5,80.9,0.701,100,12.5,rain,0,0,56.7,27.3,9.4,1017.1,94.9,15.3,25.1,2,1,10,2024-02-27T07:37:43,2024-02-27T18:30:01,0.6,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999,D3623"
"Paris,France",2024-02-28,10.8,2.5,6.7,10.8,1.2,5.4,3.8,82.4,0,0,0,,0,0,34.1,15.9,237.3,1022.7,61,18.9,33.5,2.9,1,10,2024-02-28T07:35:46,2024-02-28T18:31:37,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,LFPV,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
"Paris,France",2024-02-29,10.6,7.8,9.2,10.6,4.8,7.7,7.9,91.7,3.272,100,33.33,rain,0,0.7,39.3,18,196.3,1010.7,99.8,16,14.6,1.3,1,10,2024-02-29T07:33:48,2024-02-29T18:33:12,0.67,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-03-01,10.7,4.8,7.3,10.7,1,4.8,4.9,85,5.191,100,20.83,rain,0,0,67.8,26.8,206.2,1002.3,87.9,19.7,30.7,2.5,2,10,2024-03-01T07:31:50,2024-03-01T18:34:47,0.7,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,LFPV,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
"Paris,France",2024-03-02,8.4,4.8,6.4,7.9,1.7,4.2,5.2,92,12.746,100,41.67,rain,0,0,42.4,19.2,201.1,997.4,91.1,15.2,17.3,1.4,1,10,2024-03-02T07:29:51,2024-03-02T18:36:22,0.73,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-03-03,9.4,5.4,6.7,7.2,3.5,5,3.8,82.5,3.384,100,25,rain,0,0,31.7,15,318,1002.9,92.4,17.1,37.4,3.2,2,10,2024-03-03T07:27:51,2024-03-03T18:37:57,0.75,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-03-04,11.7,2.2,7,11.7,0.9,5.9,1.9,71.8,0,0,0,rain,0,0,43.6,18.4,199.9,1012.3,71.2,19.9,45.1,4,4,10,2024-03-04T07:25:50,2024-03-04T18:39:32,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-03-05,10.4,5.4,7.5,10.4,2.7,5.5,4.2,80,1.025,100,29.17,rain,0,0,38.7,17.2,227.8,1014.3,96.3,20.3,28.3,2.5,1,10,2024-03-05T07:23:49,2024-03-05T18:41:06,0.83,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-03-06,9.8,5.5,7.1,9.8,3.6,5.9,4.1,81.4,2.462,100,8.33,rain,0,0,20.6,10.3,79.2,1021.1,89.4,17.2,24.1,2,1,10,2024-03-06T07:21:47,2024-03-06T18:42:40,0.87,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-03-07,13.3,3.4,8,13.3,1.3,6.8,3.6,75.3,0,0,0,,0,0,37.6,19.8,98.1,1018,40.7,15.6,54,4.8,4,10,2024-03-07T07:19:45,2024-03-07T18:44:13,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,LFPV,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
"Paris,France",2024-03-08,13.5,3.6,8.8,13.5,1.2,7.5,2.9,67.6,0,0,0,,0,0,53.1,24.9,123.3,1004.6,59.7,15.7,36.1,3,3,10,2024-03-08T07:17:42,2024-03-08T18:45:47,0.94,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-03-09,14.1,6.3,9.1,14.1,3.7,7.6,5.1,77,5.034,100,25,rain,0,0,47.3,19.1,144.5,995.3,84.4,20.5,24.9,2.2,1,10,2024-03-09T07:15:39,2024-03-09T18:47:20,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-03-10,11,6.6,8.4,11,5.1,7.3,6.1,85.5,0.399,100,25,rain,0,0,28.3,12,182.6,995.2,92.3,21,34.7,2.9,3,10,2024-03-10T07:13:35,2024-03-10T18:48:53,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-03-11,12,6.1,8.6,12,4.7,7.6,5.5,81.7,0.866,100,25,rain,0,0,41.7,18.1,280,1006.6,92.4,16.8,21.9,1.9,1,10,2024-03-11T07:11:31,2024-03-11T18:50:25,0.04,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-03-12,11.7,7.7,9.6,11.7,5.3,8.5,7.9,88.7,5.744,100,37.5,rain,0,0,35.3,16.2,242.7,1017.2,97.4,12.6,23.4,2,1,10,2024-03-12T07:09:27,2024-03-12T18:51:58,0.07,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,LFPV,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
"Paris,France",2024-03-13,13.5,9.6,11.6,13.5,9.1,11.6,9,84.4,0,0,0,,0,0,27.5,13.8,226.1,1018.1,97.3,19.8,27.5,2.4,1,10,2024-03-13T07:07:22,2024-03-13T18:53:30,0.1,Overcast,Cloudy skies throughout the day.,cloudy,"07149099999,07156099999,07146099999,07153099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-03-14,18.5,6.3,12.2,18.5,5.5,11.8,8,77.5,0.144,100,4.17,rain,0,0.7,34.1,16.2,194.1,1012.7,58.5,18.2,43.3,3.8,4,10,2024-03-14T07:05:17,2024-03-14T18:55:02,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07153099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-03-15,17.3,11.9,13.8,17.3,11.9,13.8,10.1,78.5,1.425,100,33.33,rain,0,0,50,20.5,231.2,1012.3,94.4,20.9,88.3,7.6,6,10,2024-03-15T07:03:11,2024-03-15T18:56:34,0.17,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999,D3623"
"Paris,France",2024-03-16,14.7,10,12.2,14.7,8.2,12.2,7.1,71.7,0.525,100,16.67,rain,0,0,51.2,19.8,274.5,1021.2,89.6,21.3,89.8,7.7,5,10,2024-03-16T07:01:06,2024-03-16T18:58:06,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999,D3623"
"Paris,France",2024-03-17,15,10.4,12.1,15,10.4,12.1,10.4,89.4,2.39,100,29.17,rain,0,0,32.9,16.3,185.1,1019.6,92.7,16,60.8,5.3,3,10,2024-03-17T06:59:00,2024-03-17T18:59:37,0.25,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,07147099999,C1292,07150099999,D3623"
"Paris,France",2024-03-18,16.6,12.3,14,16.6,12.3,14,9.8,76.8,0.15,100,8.33,rain,0,0,28.3,14.1,298.3,1017.4,87.8,19,105.6,9.4,6,10,2024-03-18T06:56:54,2024-03-18T19:01:08,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999,D3623"
"Paris,France",2024-03-19,18,8.8,13,18,8.8,13,8.3,74.7,0,0,0,,0,0,24.5,10.6,255.5,1018.3,72.8,18.8,146.8,12.6,6,10,2024-03-19T06:54:48,2024-03-19T19:02:39,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,LFPV,07157099999,07147099999,LFPO,07150099999,D3623,LFPB"
"Paris,France",2024-03-20,20.7,8.9,14.4,20.7,8.4,14.3,8,68.3,0.151,100,8.33,rain,0,0,20.7,7.8,109.5,1018,84.1,18.7,145,12.7,5,10,2024-03-20T06:52:42,2024-03-20T19:04:10,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999,D3623"
"Paris,France",2024-03-21,19.4,10.2,14.9,19.4,10.2,14.9,8.1,65.5,0,0,0,,0,0,23.1,10.4,332,1025,76.2,18.3,155.5,13.3,6,10,2024-03-21T06:50:35,2024-03-21T19:05:41,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,07147099999,07150099999,D3623"
"Paris,France",2024-03-22,18.4,9.7,13.6,18.4,7.5,13.5,8.2,71,0.58,100,8.33,rain,0,0,48.8,18.8,300.2,1020,60.7,15.1,69.7,6,5,10,2024-03-22T06:48:29,2024-03-22T19:07:12,0.41,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999,D3623"
"Paris,France",2024-03-23,11.8,5.6,7.8,11.8,2.4,5.3,3.9,77.7,4.863,100,45.83,rain,0,0,79.8,24.3,283.4,1016.4,83.7,18.6,47.5,4.1,5,10,2024-03-23T06:46:23,2024-03-23T19:08:42,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-03-24,11.9,4.5,7.8,11.9,1.1,5.9,2.3,69.8,0.011,100,4.17,rain,0,0,53,20.1,282.8,1013.5,47.6,21.5,7.6,0.7,1,10,2024-03-24T06:44:16,2024-03-24T19:10:13,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-03-25,13.8,3.4,8.6,13.8,1.4,8.1,2.2,66,0.007,100,4.17,rain,0,0,48.5,21.6,136.2,1003,72.1,19.3,0,0,0,10,2024-03-25T06:42:10,2024-03-25T19:11:43,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07153099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-03-26,11.9,5.9,9.6,11.9,2.4,8.6,7.1,84.8,2.996,100,37.5,rain,0,0,48.2,26.5,171.2,989,91.8,14.2,0,0,0,10,2024-03-26T06:40:04,2024-03-26T19:13:13,0.54,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,LFPV,07145099999,07153099999,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
"Paris,France",2024-03-27,12.7,5.6,8.5,12.7,2.7,6.6,4.5,76.7,0.134,100,8.33,rain,0,0,60.1,25.7,195.5,986.8,91.4,16.7,0,0,0,10,2024-03-27T06:37:58,2024-03-27T19:14:44,0.57,"Rain, Overcast",Cloudy skies throughout the day with rain in the morning and afternoon.,rain,"07149099999,LFPV,07156099999,07146099999,07157099999,C1292,LFPO,07147099999,07150099999,LFPB"
"Paris,France",2024-03-28,11.6,5.9,9,11.6,2.2,6.9,3.9,70.7,5.8,100,37.5,rain,0,0,68.4,40.7,198.6,987.2,87.7,9.9,0,0,0,10,2024-03-28T06:35:52,2024-03-28T19:16:14,0.61,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"LFPV,C1292,LFPO,LFPB"
"Paris,France",2024-03-29,14.6,7.9,10.7,14.6,5.7,9.7,6.9,78.3,6.2,100,45.83,rain,0,0,51.1,24.1,193.9,993.1,91.7,9.8,0,0,0,10,2024-03-29T06:33:46,2024-03-29T19:17:44,0.64,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"LFPV,C1292,LFPO,LFPB"
"Paris,France",2024-03-30,10.9,6.6,8.4,10.9,4.5,7.1,6.2,86.8,13.6,100,41.67,rain,0,0,32.8,15.3,184,996.3,94.9,9.8,0,0,0,10,2024-03-30T06:31:40,2024-03-30T19:19:14,0.68,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"LFPV,C1292,LFPO,LFPB"
"Paris,France",2024-03-31,14.6,6.6,10.5,14.6,4.6,9.8,7.4,81.6,2.8,100,29.17,rain,0,0,47.5,22.2,137.4,992.9,76,9.9,34.5,2.9,3,10,2024-03-31T07:29:35,2024-03-31T20:20:43,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"LFPV,C1292,LFPO,LFPB"
"Paris,France",2024-04-01,13.3,7.6,9.9,13.3,5.7,9.1,6.5,79.8,0.66,100,12.5,rain,0,0,63,25.9,218.7,998.3,90,12.1,62.5,5.4,4,10,2024-04-01T07:27:30,2024-04-01T20:22:13,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,LFPV,07156099999,07146099999,07157099999,C1292,LFPO,07147099999,07150099999,LFPB"
"Paris,France",2024-04-02,13.3,7.9,10.5,13.3,4.5,9.2,6.9,79.2,0.3,100,8.33,rain,0,0,56.9,30.1,212.2,1008.9,87.2,13.9,43.4,3.7,2,10,2024-04-02T07:25:25,2024-04-02T20:23:43,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,LFPV,07145099999,07157099999,C1292,07147099999,LFPO,07150099999,LFPB"
"Paris,France",2024-04-03,17,10.2,13.1,17,10.2,13.1,9.4,79.7,7.816,100,41.67,rain,0,0,55.7,25.2,225.9,1007.5,91.4,17.6,84.8,7.4,6,10,2024-04-03T07:23:20,2024-04-03T20:25:13,0.82,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-04-04,19.1,10.9,14.6,19.1,10.9,14.6,10.7,78.7,19.334,100,45.83,rain,0,0,64,30.1,231.9,1010.7,95,16.6,44.5,3.8,3,10,2024-04-04T07:21:16,2024-04-04T20:26:43,0.85,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-04-05,18.1,13.2,15.6,18.1,13.2,15.6,11.7,78.2,0.378,100,16.67,rain,0,0,51,22.4,197.4,1011.1,91.5,21.7,45.4,3.9,2,10,2024-04-05T07:19:12,2024-04-05T20:28:12,0.88,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-04-06,24,13.2,17.9,24,13.2,17.9,8.9,58.3,0.022,100,4.17,rain,0,0,57.8,25.4,188.8,1009.6,90.1,22,71.3,6.3,3,10,2024-04-06T07:17:09,2024-04-06T20:29:42,0.92,"Rain, Overcast",Cloudy skies throughout the day with afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-04-07,18.5,13.1,16.2,18.5,13.1,16.2,10.4,68.8,0.6,100,12.5,rain,0,0,43.6,16.1,233,1014.5,93.5,21.3,37,3.1,2,10,2024-04-07T07:15:06,2024-04-07T20:31:12,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-04-08,22.7,11.1,15.7,22.7,11.1,15.7,11.5,78.5,2.986,100,20.83,rain,0,0,51.4,18.9,191.4,1007.5,80.6,15.9,74.4,6.4,4,10,2024-04-08T07:13:03,2024-04-08T20:32:41,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-04-09,13.8,8.2,10.5,13.8,5.8,9.5,4.5,66.4,1.256,100,33.33,rain,0,0,71.4,25.5,251.1,1015.6,83.4,20.8,64.4,5.4,4,10,2024-04-09T07:11:01,2024-04-09T20:34:11,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-04-10,16.9,6,11.1,16.9,4.3,10.3,3.9,63.8,0.021,100,8.33,rain,0,0,28.4,12.9,257.7,1029.7,39.9,19.9,77.3,6.9,5,10,2024-04-10T07:09:00,2024-04-10T20:35:40,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-04-11,18.4,11.5,14.7,18.4,11.5,14.7,10,73.5,0.014,100,4.17,rain,0,0,25.8,11.5,215.5,1032.8,91.9,21,58.8,5.1,3,10,2024-04-11T07:06:59,2024-04-11T20:37:10,0.09,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-04-12,23.3,10.9,16.9,23.3,10.9,16.9,11.6,73.5,0.164,100,12.5,rain,0,0,25.6,9.6,206,1032.4,66.6,17.8,97.8,8.3,7,10,2024-04-12T07:04:59,2024-04-12T20:38:40,0.12,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-04-13,26,12.5,19.3,26,12.5,19.3,12.2,66.5,0,0,0,,0,0,38.6,17.6,208.3,1026.3,70.1,20,99.7,8.7,7,10,2024-04-13T07:02:59,2024-04-13T20:40:09,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-04-14,19.7,11.1,15.8,19.7,11.1,15.8,9.4,66.7,0,0,0,,0,0,38,18.8,332.5,1023.3,71.6,21,78.9,6.9,4,10,2024-04-14T07:01:00,2024-04-14T20:41:39,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-04-15,14.4,8.1,11,14.4,5.6,10.3,5.2,67.7,2.502,100,12.5,rain,0,0,79.3,29.2,275.3,1015.6,83.3,19.8,46.3,4.1,2,10,2024-04-15T06:59:02,2024-04-15T20:43:08,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-04-16,12.2,6.8,9.3,12.2,3.8,7.6,4.2,71.3,1.542,100,37.5,rain,0,0,55.5,24,298.9,1013.8,81.8,18.8,47.1,4.3,1,10,2024-04-16T06:57:05,2024-04-16T20:44:38,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-04-17,11.2,6.2,8.4,11.2,4.1,6.6,3,69.9,1.295,100,25,rain,0,0,55.3,27,322.7,1015.6,72.4,21.2,106,9.1,6,10,2024-04-17T06:55:08,2024-04-17T20:46:07,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07157099999,07147099999,C1292,07150099999"
"Paris,France",2024-04-18,13.5,3.9,8.2,13.5,2,7.1,2,67.3,1.12,100,16.67,rain,0,0,38.9,15.5,358.2,1020.7,79.7,20.2,75.6,6.5,7,10,2024-04-18T06:53:12,2024-04-18T20:47:36,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-04-19,11.7,8.6,9.8,11.7,6.1,8.8,5.8,76.4,3.161,100,16.67,rain,0,0,58.3,20.1,289.9,1019.5,96.8,19.4,34.1,2.8,1,10,2024-04-19T06:51:17,2024-04-19T20:49:06,0.35,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-04-20,10.1,5.1,7.7,10.1,2.1,5.2,2,67.5,0.021,100,8.33,rain,0,0,44.5,21.6,1,1024.9,68.4,20.3,67.2,5.8,3,10,2024-04-20T06:49:23,2024-04-20T20:50:35,0.38,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-04-21,12.2,4.5,7.8,12.2,1.8,5.7,1,63.5,0.032,100,8.33,rain,0,0,54.7,29.4,9.1,1025.3,63.3,21,73.2,6.4,4,10,2024-04-21T06:47:30,2024-04-21T20:52:04,0.42,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-04-22,10.8,3.7,7.4,10.8,0.6,5.3,0.9,65.1,0.295,100,12.5,rain,0,0,46.6,20.2,17,1025,64,19.8,86.7,7.6,7,10,2024-04-22T06:45:37,2024-04-22T20:53:33,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-04-23,11.9,3.1,7.7,11.9,0.6,6,-1.2,56.5,0.007,100,4.17,rain,0,0,38.6,17.4,9.5,1021.2,57,20.3,94.3,8,7,10,2024-04-23T06:43:46,2024-04-23T20:55:02,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-04-24,10,6.7,8.2,10,3.8,5.9,1.8,65.4,0.007,100,4.17,rain,0,0,48.4,21.1,333.2,1015.8,94.2,21,52.1,4.5,2,10,2024-04-24T06:41:56,2024-04-24T20:56:31,0.5,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-04-25,13.4,3.7,9.2,13.4,3.2,8.9,0.5,56.7,0,0,0,rain,0,0,30.7,12.2,234.5,1008.7,83.8,21,73.3,6.2,6,10,2024-04-25T06:40:07,2024-04-25T20:58:00,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-04-26,16,5.4,11.5,16,3.9,11.1,4.6,64.3,0.027,100,4.17,rain,0,0,33.9,14.7,195.1,1003.7,85,20,64.2,5.7,2,10,2024-04-26T06:38:19,2024-04-26T20:59:29,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"07149099999,07156099999,07146099999,07157099999,C1292,07147099999,07150099999"
"Paris,France",2024-04-27,16,9.7,12.3,16,8.5,12.1,10.1,87.2,6.465,100,50,rain,0,0,46.2,18,151.8,1002.2,94.8,16.1,61.4,5.2,4,10,2024-04-27T06:36:32,2024-04-27T21:00:57,0.62,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"07149099999,07156099999,07146099999,07145099999,07157099999,C1292,07147099999,07150099999"
